CallFile,Year,Dialect,Site,UniqueBird,UniqueCall
2005_06_17_TAGU_B4_C3.aif,2005,Sou,TAGU,TAGU_B4,TAGU_B4_C3
2005_06_17_TAGU_B4_C4.aif,2005,Sou,TAGU,TAGU_B4,TAGU_B4_C4
2005_06_17_TAGU_B4_C5.aif,2005,Sou,TAGU,TAGU_B4,TAGU_B4_C5
2005_06_17_TAGU_B4_C6.aif,2005,Sou,TAGU,TAGU_B4,TAGU_B4_C6
2005_06_17_TAGU_B4_C7.aif,2005,Sou,TAGU,TAGU_B4,TAGU_B4_C7
2005_06_17_TAGU_B4_C8.aif,2005,Sou,TAGU,TAGU_B4,TAGU_B4_C8
2005_06_17_TAGU_B4_C9.aif,2005,Sou,TAGU,TAGU_B4,TAGU_B4_C9
2005_06_17_TAGU_B5_C0.aif,2005,Sou,TAGU,TAGU_B5,TAGU_B5_C0
2005_06_17_TAGU_B5_C1.aif,2005,Sou,TAGU,TAGU_B5,TAGU_B5_C1
2005_06_17_TAGU_B5_C2.aif,2005,Sou,TAGU,TAGU_B5,TAGU_B5_C2
2005_06_17_TAGU_B5_C3.aif,2005,Sou,TAGU,TAGU_B5,TAGU_B5_C3
2005_06_17_TAGU_B5_C4.aif,2005,Sou,TAGU,TAGU_B5,TAGU_B5_C4
2005_06_17_TAGU_B5_C5.aif,2005,Sou,TAGU,TAGU_B5,TAGU_B5_C5
2005_06_17_TAGU_B5_C6.aif,2005,Sou,TAGU,TAGU_B5,TAGU_B5_C6
2005_06_17_TAGU_B5_C7.aif,2005,Sou,TAGU,TAGU_B5,TAGU_B5_C7
2005_06_17_TAGU_B5_C8.aif,2005,Sou,TAGU,TAGU_B5,TAGU_B5_C8
2005_06_17_TAGU_B5_C9.aif,2005,Sou,TAGU,TAGU_B5,TAGU_B5_C9
2005_06_17_TAGU_B6_C0.aif,2005,Sou,TAGU,TAGU_B6,TAGU_B6_C0
2005_06_17_TAGU_B6_C1.aif,2005,Sou,TAGU,TAGU_B6,TAGU_B6_C1
2005_06_17_TAGU_B6_C2.aif,2005,Sou,TAGU,TAGU_B6,TAGU_B6_C2
2005_06_17_TAGU_B6_C3.aif,2005,Sou,TAGU,TAGU_B6,TAGU_B6_C3
2005_06_17_TAGU_B6_C4.aif,2005,Sou,TAGU,TAGU_B6,TAGU_B6_C4
2005_06_17_TAGU_B6_C5.aif,2005,Sou,TAGU,TAGU_B6,TAGU_B6_C5
2005_06_17_TAGU_B6_C6.aif,2005,Sou,TAGU,TAGU_B6,TAGU_B6_C6
2005_06_17_TAGU_B6_C7.aif,2005,Sou,TAGU,TAGU_B6,TAGU_B6_C7
2005_06_17_TAGU_B6_C8.aif,2005,Sou,TAGU,TAGU_B6,TAGU_B6_C8
2005_06_17_TAGU_B6_C9.aif,2005,Sou,TAGU,TAGU_B6,TAGU_B6_C9
2005_06_17_TAGU_B7_C0.aif,2005,Sou,TAGU,TAGU_B7,TAGU_B7_C0
2005_06_17_TAGU_B7_C1.aif,2005,Sou,TAGU,TAGU_B7,TAGU_B7_C1
2005_06_17_TAGU_B7_C2.aif,2005,Sou,TAGU,TAGU_B7,TAGU_B7_C2
2005_06_17_TAGU_B7_C3.aif,2005,Sou,TAGU,TAGU_B7,TAGU_B7_C3
2005_06_17_TAGU_B7_C4.aif,2005,Sou,TAGU,TAGU_B7,TAGU_B7_C4
2005_06_17_TAGU_B7_C5.aif,2005,Sou,TAGU,TAGU_B7,TAGU_B7_C5
2005_06_17_TAGU_B7_C6.aif,2005,Sou,TAGU,TAGU_B7,TAGU_B7_C6
2005_06_17_TAGU_B7_C7.aif,2005,Sou,TAGU,TAGU_B7,TAGU_B7_C7
2005_06_17_TAGU_B7_C8.aif,2005,Sou,TAGU,TAGU_B7,TAGU_B7_C8
2005_06_17_TAGU_B7_C9.aif,2005,Sou,TAGU,TAGU_B7,TAGU_B7_C9
2005_06_17_TIVI_B1_C0.aif,2005,Sou,TIVI,TIVI_B1,TIVI_B1_C0
2005_06_17_TIVI_B1_C1.aif,2005,Sou,TIVI,TIVI_B1,TIVI_B1_C1
2005_06_17_TIVI_B1_C2.aif,2005,Sou,TIVI,TIVI_B1,TIVI_B1_C2
2005_06_17_TIVI_B1_C3.aif,2005,Sou,TIVI,TIVI_B1,TIVI_B1_C3
2005_06_17_TIVI_B1_C4.aif,2005,Sou,TIVI,TIVI_B1,TIVI_B1_C4
2005_06_17_TIVI_B1_C5.aif,2005,Sou,TIVI,TIVI_B1,TIVI_B1_C5
2005_06_17_TIVI_B1_C6.aif,2005,Sou,TIVI,TIVI_B1,TIVI_B1_C6
2005_06_17_TIVI_B1_C7.aif,2005,Sou,TIVI,TIVI_B1,TIVI_B1_C7
2005_06_17_TIVI_B1_C8.aif,2005,Sou,TIVI,TIVI_B1,TIVI_B1_C8
2005_06_17_TIVI_B1_C9.aif,2005,Sou,TIVI,TIVI_B1,TIVI_B1_C9
2005_06_17_TIVI_B2_C0.aif,2005,Sou,TIVI,TIVI_B2,TIVI_B2_C0
2005_06_17_TIVI_B2_C1.aif,2005,Sou,TIVI,TIVI_B2,TIVI_B2_C1
2005_06_17_TIVI_B2_C2.aif,2005,Sou,TIVI,TIVI_B2,TIVI_B2_C2
2005_06_17_TIVI_B2_C3.aif,2005,Sou,TIVI,TIVI_B2,TIVI_B2_C3
2005_06_17_TIVI_B2_C4.aif,2005,Sou,TIVI,TIVI_B2,TIVI_B2_C4
2005_06_17_TIVI_B2_C5.aif,2005,Sou,TIVI,TIVI_B2,TIVI_B2_C5
2005_06_17_TIVI_B2_C6.aif,2005,Sou,TIVI,TIVI_B2,TIVI_B2_C6
2005_06_17_TIVI_B2_C7.aif,2005,Sou,TIVI,TIVI_B2,TIVI_B2_C7
2005_06_17_TIVI_B2_C8.aif,2005,Sou,TIVI,TIVI_B2,TIVI_B2_C8
2005_06_17_TIVI_B2_C9.aif,2005,Sou,TIVI,TIVI_B2,TIVI_B2_C9
2005_06_17_TIVI_B3_C0.aif,2005,Sou,TIVI,TIVI_B3,TIVI_B3_C0
2005_06_17_TIVI_B3_C1.aif,2005,Sou,TIVI,TIVI_B3,TIVI_B3_C1
2005_06_17_TIVI_B3_C2.aif,2005,Sou,TIVI,TIVI_B3,TIVI_B3_C2
2005_06_17_TIVI_B3_C3.aif,2005,Sou,TIVI,TIVI_B3,TIVI_B3_C3
2005_06_17_TIVI_B3_C4.aif,2005,Sou,TIVI,TIVI_B3,TIVI_B3_C4
2005_06_17_TIVI_B3_C5.aif,2005,Sou,TIVI,TIVI_B3,TIVI_B3_C5
2005_06_17_TIVI_B3_C6.aif,2005,Sou,TIVI,TIVI_B3,TIVI_B3_C6
2005_06_17_TIVI_B3_C7.aif,2005,Sou,TIVI,TIVI_B3,TIVI_B3_C7
2005_06_17_TIVI_B3_C8.aif,2005,Sou,TIVI,TIVI_B3,TIVI_B3_C8
2005_06_17_TIVI_B3_C9.aif,2005,Sou,TIVI,TIVI_B3,TIVI_B3_C9
2005_06_17_TIVI_B4_C0.aif,2005,Sou,TIVI,TIVI_B4,TIVI_B4_C0
2005_06_17_TIVI_B4_C1.aif,2005,Sou,TIVI,TIVI_B4,TIVI_B4_C1
2005_06_17_TIVI_B4_C2.aif,2005,Sou,TIVI,TIVI_B4,TIVI_B4_C2
2005_06_17_TIVI_B4_C3.aif,2005,Sou,TIVI,TIVI_B4,TIVI_B4_C3
2005_06_17_TIVI_B4_C4.aif,2005,Sou,TIVI,TIVI_B4,TIVI_B4_C4
2005_06_17_TIVI_B4_C5.aif,2005,Sou,TIVI,TIVI_B4,TIVI_B4_C5
2005_06_17_TIVI_B4_C6.aif,2005,Sou,TIVI,TIVI_B4,TIVI_B4_C6
2005_06_17_TIVI_B4_C7.aif,2005,Sou,TIVI,TIVI_B4,TIVI_B4_C7
2005_06_17_TIVI_B4_C8.aif,2005,Sou,TIVI,TIVI_B4,TIVI_B4_C8
2005_06_17_TIVI_B4_C9.aif,2005,Sou,TIVI,TIVI_B4,TIVI_B4_C9
2005_06_17_TIVI_B5_C0.aif,2005,Sou,TIVI,TIVI_B5,TIVI_B5_C0
2005_06_17_TIVI_B5_C1.aif,2005,Sou,TIVI,TIVI_B5,TIVI_B5_C1
2005_06_17_TIVI_B5_C2.aif,2005,Sou,TIVI,TIVI_B5,TIVI_B5_C2
2005_06_17_TIVI_B5_C3.aif,2005,Sou,TIVI,TIVI_B5,TIVI_B5_C3
2005_06_17_TIVI_B5_C4.aif,2005,Sou,TIVI,TIVI_B5,TIVI_B5_C4
2005_06_17_TIVI_B5_C5.aif,2005,Sou,TIVI,TIVI_B5,TIVI_B5_C5
2005_06_17_TIVI_B5_C6.aif,2005,Sou,TIVI,TIVI_B5,TIVI_B5_C6
2005_06_17_TIVI_B5_C7.aif,2005,Sou,TIVI,TIVI_B5,TIVI_B5_C7
2005_06_17_TIVI_B5_C8.aif,2005,Sou,TIVI,TIVI_B5,TIVI_B5_C8
2005_06_17_TIVI_B5_C9.aif,2005,Sou,TIVI,TIVI_B5,TIVI_B5_C9
2005_06_17_TIVI_B6_C0.aif,2005,Sou,TIVI,TIVI_B6,TIVI_B6_C0
2005_06_17_TIVI_B6_C1.aif,2005,Sou,TIVI,TIVI_B6,TIVI_B6_C1
2005_06_17_TIVI_B6_C2.aif,2005,Sou,TIVI,TIVI_B6,TIVI_B6_C2
2005_06_17_TIVI_B6_C3.aif,2005,Sou,TIVI,TIVI_B6,TIVI_B6_C3
2005_06_17_TIVI_B6_C4.aif,2005,Sou,TIVI,TIVI_B6,TIVI_B6_C4
2005_06_17_TIVI_B6_C5.aif,2005,Sou,TIVI,TIVI_B6,TIVI_B6_C5
2005_06_17_TIVI_B6_C6.aif,2005,Sou,TIVI,TIVI_B6,TIVI_B6_C6
2005_06_17_TIVI_B6_C7.aif,2005,Sou,TIVI,TIVI_B6,TIVI_B6_C7
2005_06_17_TIVI_B6_C8.aif,2005,Sou,TIVI,TIVI_B6,TIVI_B6_C8
2005_06_17_TIVI_B6_C9.aif,2005,Sou,TIVI,TIVI_B6,TIVI_B6_C9
2005_06_20_CORT_B1_C0.aif,2005,Sou,CORT,CORT_B1,CORT_B1_C0
2005_06_20_CORT_B1_C1.aif,2005,Sou,CORT,CORT_B1,CORT_B1_C1
2005_06_20_CORT_B1_C2.aif,2005,Sou,CORT,CORT_B1,CORT_B1_C2
2005_06_20_CORT_B1_C3.aif,2005,Sou,CORT,CORT_B1,CORT_B1_C3
2005_06_20_CORT_B1_C4.aif,2005,Sou,CORT,CORT_B1,CORT_B1_C4
2005_06_20_CORT_B1_C5.aif,2005,Sou,CORT,CORT_B1,CORT_B1_C5
2005_06_20_CORT_B1_C6.aif,2005,Sou,CORT,CORT_B1,CORT_B1_C6
2005_06_20_CORT_B1_C7.aif,2005,Sou,CORT,CORT_B1,CORT_B1_C7
2005_06_20_CORT_B1_C8.aif,2005,Sou,CORT,CORT_B1,CORT_B1_C8
2005_06_20_CORT_B1_C9.aif,2005,Sou,CORT,CORT_B1,CORT_B1_C9
2005_06_20_CORT_B2_C1.aif,2005,Sou,CORT,CORT_B2,CORT_B2_C1
2005_06_20_CORT_B2_C2.aif,2005,Sou,CORT,CORT_B2,CORT_B2_C2
2005_06_20_CORT_B2_C3.aif,2005,Sou,CORT,CORT_B2,CORT_B2_C3
2005_06_20_CORT_B2_C4.aif,2005,Sou,CORT,CORT_B2,CORT_B2_C4
2005_06_20_CORT_B2_C5.aif,2005,Sou,CORT,CORT_B2,CORT_B2_C5
2005_06_20_CORT_B2_C6.aif,2005,Sou,CORT,CORT_B2,CORT_B2_C6
2005_06_20_CORT_B2_C7.aif,2005,Sou,CORT,CORT_B2,CORT_B2_C7
2005_06_20_CORT_B2_C8.aif,2005,Sou,CORT,CORT_B2,CORT_B2_C8
2005_06_20_CORT_B2_C9.aif,2005,Sou,CORT,CORT_B2,CORT_B2_C9
2005_06_20_CORT_B3_C1.aif,2005,Sou,CORT,CORT_B3,CORT_B3_C1
2005_06_20_CORT_B3_C2.aif,2005,Sou,CORT,CORT_B3,CORT_B3_C2
2005_06_20_CORT_B3_C3.aif,2005,Sou,CORT,CORT_B3,CORT_B3_C3
2005_06_20_CORT_B3_C4.aif,2005,Sou,CORT,CORT_B3,CORT_B3_C4
2005_06_20_CORT_B3_C5.aif,2005,Sou,CORT,CORT_B3,CORT_B3_C5
2005_06_20_CORT_B3_C6.aif,2005,Sou,CORT,CORT_B3,CORT_B3_C6
2005_06_20_CORT_B3_C7.aif,2005,Sou,CORT,CORT_B3,CORT_B3_C7
2005_06_20_CORT_B3_C8.aif,2005,Sou,CORT,CORT_B3,CORT_B3_C8
2005_06_20_CORT_B4_C0.aif,2005,Sou,CORT,CORT_B4,CORT_B4_C0
2005_06_20_CORT_B4_C1.aif,2005,Sou,CORT,CORT_B4,CORT_B4_C1
2005_06_20_CORT_B4_C2.aif,2005,Sou,CORT,CORT_B4,CORT_B4_C2
2005_06_20_CORT_B4_C3.aif,2005,Sou,CORT,CORT_B4,CORT_B4_C3
2005_06_20_CORT_B4_C4.aif,2005,Sou,CORT,CORT_B4,CORT_B4_C4
2005_06_20_CORT_B4_C5.aif,2005,Sou,CORT,CORT_B4,CORT_B4_C5
2005_06_20_CORT_B4_C6.aif,2005,Sou,CORT,CORT_B4,CORT_B4_C6
2005_06_20_CORT_B4_C7.aif,2005,Sou,CORT,CORT_B4,CORT_B4_C7
2005_06_20_CORT_B4_C8.aif,2005,Sou,CORT,CORT_B4,CORT_B4_C8
2005_06_20_CORT_B4_C9.aif,2005,Sou,CORT,CORT_B4,CORT_B4_C9
2005_06_20_CORT_B5_C0.aif,2005,Sou,CORT,CORT_B5,CORT_B5_C0
2005_06_20_CORT_B5_C1.aif,2005,Sou,CORT,CORT_B5,CORT_B5_C1
2005_06_20_CORT_B5_C2.aif,2005,Sou,CORT,CORT_B5,CORT_B5_C2
2005_06_20_CORT_B5_C3.aif,2005,Sou,CORT,CORT_B5,CORT_B5_C3
2005_06_20_CORT_B5_C4.aif,2005,Sou,CORT,CORT_B5,CORT_B5_C4
2005_06_20_CORT_B5_C5.aif,2005,Sou,CORT,CORT_B5,CORT_B5_C5
2005_06_20_CORT_B5_C6.aif,2005,Sou,CORT,CORT_B5,CORT_B5_C6
2005_06_20_CORT_B5_C7.aif,2005,Sou,CORT,CORT_B5,CORT_B5_C7
2005_06_20_CORT_B5_C8.aif,2005,Sou,CORT,CORT_B5,CORT_B5_C8
2005_06_20_CORT_B5_C9.aif,2005,Sou,CORT,CORT_B5,CORT_B5_C9
2005_06_20_CORT_B6_C0.aif,2005,Sou,CORT,CORT_B6,CORT_B6_C0
2005_06_20_CORT_B6_C1.aif,2005,Sou,CORT,CORT_B6,CORT_B6_C1
2005_06_20_CORT_B6_C2.aif,2005,Sou,CORT,CORT_B6,CORT_B6_C2
2005_06_20_CORT_B6_C3.aif,2005,Sou,CORT,CORT_B6,CORT_B6_C3
2005_06_20_CORT_B6_C4.aif,2005,Sou,CORT,CORT_B6,CORT_B6_C4
2005_06_20_CORT_B6_C5.aif,2005,Sou,CORT,CORT_B6,CORT_B6_C5
2005_06_20_CORT_B6_C6.aif,2005,Sou,CORT,CORT_B6,CORT_B6_C6
2005_06_20_CORT_B6_C7.aif,2005,Sou,CORT,CORT_B6,CORT_B6_C7
2005_06_20_CORT_B6_C8.aif,2005,Sou,CORT,CORT_B6,CORT_B6_C8
2005_06_20_CORT_B6_C9.aif,2005,Sou,CORT,CORT_B6,CORT_B6_C9
2005_06_21_PALE_B1_C0.aif,2005,Sou,PALE,PALE_B1,PALE_B1_C0
2005_06_21_PALE_B1_C1.aif,2005,Sou,PALE,PALE_B1,PALE_B1_C1
2005_06_21_PALE_B1_C2.aif,2005,Sou,PALE,PALE_B1,PALE_B1_C2
2005_06_21_PALE_B1_C3.aif,2005,Sou,PALE,PALE_B1,PALE_B1_C3
2005_06_21_PALE_B1_C4.aif,2005,Sou,PALE,PALE_B1,PALE_B1_C4
2005_06_21_PALE_B1_C5.aif,2005,Sou,PALE,PALE_B1,PALE_B1_C5
2005_06_21_PALE_B1_C6.aif,2005,Sou,PALE,PALE_B1,PALE_B1_C6
2005_06_21_PALE_B1_C7.aif,2005,Sou,PALE,PALE_B1,PALE_B1_C7
2005_06_21_PALE_B1_C8.aif,2005,Sou,PALE,PALE_B1,PALE_B1_C8
2005_06_21_PALE_B1_C9.aif,2005,Sou,PALE,PALE_B1,PALE_B1_C9
2005_06_21_PALE_B2_C0.aif,2005,Sou,PALE,PALE_B2,PALE_B2_C0
2005_06_21_PALE_B2_C1.aif,2005,Sou,PALE,PALE_B2,PALE_B2_C1
2005_06_21_PALE_B2_C2.aif,2005,Sou,PALE,PALE_B2,PALE_B2_C2
2005_06_21_PALE_B2_C3.aif,2005,Sou,PALE,PALE_B2,PALE_B2_C3
2005_06_21_PALE_B2_C4.aif,2005,Sou,PALE,PALE_B2,PALE_B2_C4
2005_06_21_PALE_B2_C5.aif,2005,Sou,PALE,PALE_B2,PALE_B2_C5
2005_06_21_PALE_B2_C6.aif,2005,Sou,PALE,PALE_B2,PALE_B2_C6
2005_06_21_PALE_B2_C7.aif,2005,Sou,PALE,PALE_B2,PALE_B2_C7
2005_06_21_PALE_B2_C8.aif,2005,Sou,PALE,PALE_B2,PALE_B2_C8
2005_06_21_PALE_B2_C9.aif,2005,Sou,PALE,PALE_B2,PALE_B2_C9
2005_06_21_PALE_B3_C0.aif,2005,Sou,PALE,PALE_B3,PALE_B3_C0
2005_06_21_PALE_B3_C1.aif,2005,Sou,PALE,PALE_B3,PALE_B3_C1
2005_06_21_PALE_B3_C2.aif,2005,Sou,PALE,PALE_B3,PALE_B3_C2
2005_06_21_PALE_B3_C3.aif,2005,Sou,PALE,PALE_B3,PALE_B3_C3
2005_06_21_PALE_B3_C4.aif,2005,Sou,PALE,PALE_B3,PALE_B3_C4
2005_06_21_PALE_B3_C5.aif,2005,Sou,PALE,PALE_B3,PALE_B3_C5
2005_06_21_PALE_B3_C6.aif,2005,Sou,PALE,PALE_B3,PALE_B3_C6
2005_06_21_PALE_B3_C7.aif,2005,Sou,PALE,PALE_B3,PALE_B3_C7
2005_06_21_PALE_B3_C8.aif,2005,Sou,PALE,PALE_B3,PALE_B3_C8
2005_06_21_PALE_B3_C9.aif,2005,Sou,PALE,PALE_B3,PALE_B3_C9
2005_06_21_PALE_B4_C0.aif,2005,Sou,PALE,PALE_B4,PALE_B4_C0
2005_06_21_PALE_B4_C1.aif,2005,Sou,PALE,PALE_B4,PALE_B4_C1
2005_06_21_PALE_B4_C2.aif,2005,Sou,PALE,PALE_B4,PALE_B4_C2
2005_06_21_PALE_B4_C3.aif,2005,Sou,PALE,PALE_B4,PALE_B4_C3
2005_06_21_PALE_B4_C4.aif,2005,Sou,PALE,PALE_B4,PALE_B4_C4
2005_06_21_PALE_B4_C5.aif,2005,Sou,PALE,PALE_B4,PALE_B4_C5
2005_06_21_PALE_B4_C6.aif,2005,Sou,PALE,PALE_B4,PALE_B4_C6
2005_06_21_PALE_B4_C7.aif,2005,Sou,PALE,PALE_B4,PALE_B4_C7
2005_06_21_PALE_B4_C8.aif,2005,Sou,PALE,PALE_B4,PALE_B4_C8
2005_06_21_PALE_B5_C0.aif,2005,Sou,PALE,PALE_B5,PALE_B5_C0
2005_06_21_PALE_B5_C1.aif,2005,Sou,PALE,PALE_B5,PALE_B5_C1
2005_06_21_PALE_B5_C2.aif,2005,Sou,PALE,PALE_B5,PALE_B5_C2
2005_06_21_PALE_B5_C3.aif,2005,Sou,PALE,PALE_B5,PALE_B5_C3
2005_06_21_PALE_B5_C4.aif,2005,Sou,PALE,PALE_B5,PALE_B5_C4
2005_06_21_PALE_B5_C5.aif,2005,Sou,PALE,PALE_B5,PALE_B5_C5
2005_06_21_PALE_B5_C6.aif,2005,Sou,PALE,PALE_B5,PALE_B5_C6
2005_06_21_PALE_B5_C7.aif,2005,Sou,PALE,PALE_B5,PALE_B5_C7
2005_06_21_PALE_B5_C8.aif,2005,Sou,PALE,PALE_B5,PALE_B5_C8
2005_06_21_PALE_B5_C9.aif,2005,Sou,PALE,PALE_B5,PALE_B5_C9
2005_06_21_PALE_B6_C0.aif,2005,Sou,PALE,PALE_B6,PALE_B6_C0
2005_06_21_PALE_B6_C1.aif,2005,Sou,PALE,PALE_B6,PALE_B6_C1
2005_06_21_PALE_B6_C2.aif,2005,Sou,PALE,PALE_B6,PALE_B6_C2
2005_06_21_PALE_B6_C3.aif,2005,Sou,PALE,PALE_B6,PALE_B6_C3
2005_06_21_PALE_B6_C4.aif,2005,Sou,PALE,PALE_B6,PALE_B6_C4
2005_06_21_PALE_B6_C5.aif,2005,Sou,PALE,PALE_B6,PALE_B6_C5
2005_06_21_PALE_B6_C6.aif,2005,Sou,PALE,PALE_B6,PALE_B6_C6
2005_06_21_PALE_B6_C7.aif,2005,Sou,PALE,PALE_B6,PALE_B6_C7
2005_06_22_CURU_B1_C0.aif,2005,Sou,CURU,CURU_B1,CURU_B1_C0
2005_06_22_CURU_B1_C1.aif,2005,Sou,CURU,CURU_B1,CURU_B1_C1
2005_06_22_CURU_B1_C2.aif,2005,Sou,CURU,CURU_B1,CURU_B1_C2
2005_06_22_CURU_B1_C3.aif,2005,Sou,CURU,CURU_B1,CURU_B1_C3
2005_06_22_CURU_B1_C4.aif,2005,Sou,CURU,CURU_B1,CURU_B1_C4
2005_06_22_CURU_B1_C5.aif,2005,Sou,CURU,CURU_B1,CURU_B1_C5
2005_06_22_CURU_B1_C6.aif,2005,Sou,CURU,CURU_B1,CURU_B1_C6
2005_06_22_CURU_B1_C7.aif,2005,Sou,CURU,CURU_B1,CURU_B1_C7
2005_06_22_CURU_B1_C8.aif,2005,Sou,CURU,CURU_B1,CURU_B1_C8
2005_06_22_CURU_B1_C9.aif,2005,Sou,CURU,CURU_B1,CURU_B1_C9
2005_06_22_CURU_B2_C0.aif,2005,Sou,CURU,CURU_B2,CURU_B2_C0
2005_06_22_CURU_B2_C1.aif,2005,Sou,CURU,CURU_B2,CURU_B2_C1
2005_06_22_CURU_B2_C2.aif,2005,Sou,CURU,CURU_B2,CURU_B2_C2
2005_06_22_CURU_B2_C3.aif,2005,Sou,CURU,CURU_B2,CURU_B2_C3
2005_06_22_CURU_B2_C4.aif,2005,Sou,CURU,CURU_B2,CURU_B2_C4
2005_06_22_CURU_B2_C5.aif,2005,Sou,CURU,CURU_B2,CURU_B2_C5
2005_06_22_CURU_B2_C6.aif,2005,Sou,CURU,CURU_B2,CURU_B2_C6
2005_06_22_CURU_B2_C7.aif,2005,Sou,CURU,CURU_B2,CURU_B2_C7
2005_06_22_CURU_B2_C8.aif,2005,Sou,CURU,CURU_B2,CURU_B2_C8
2005_06_22_CURU_B2_C9.aif,2005,Sou,CURU,CURU_B2,CURU_B2_C9
2005_06_22_CURU_B3_C0.aif,2005,Sou,CURU,CURU_B3,CURU_B3_C0
2005_06_22_CURU_B3_C1.aif,2005,Sou,CURU,CURU_B3,CURU_B3_C1
2005_06_22_CURU_B3_C2.aif,2005,Sou,CURU,CURU_B3,CURU_B3_C2
2005_06_22_CURU_B3_C3.aif,2005,Sou,CURU,CURU_B3,CURU_B3_C3
2005_06_22_CURU_B3_C4.aif,2005,Sou,CURU,CURU_B3,CURU_B3_C4
2005_06_22_CURU_B3_C5.aif,2005,Sou,CURU,CURU_B3,CURU_B3_C5
2005_06_22_CURU_B3_C6.aif,2005,Sou,CURU,CURU_B3,CURU_B3_C6
2005_06_22_CURU_B3_C7.aif,2005,Sou,CURU,CURU_B3,CURU_B3_C7
2005_06_22_CURU_B3_C8.aif,2005,Sou,CURU,CURU_B3,CURU_B3_C8
2005_06_22_CURU_B3_C9.aif,2005,Sou,CURU,CURU_B3,CURU_B3_C9
2005_06_22_CURU_B4_C0.aif,2005,Sou,CURU,CURU_B4,CURU_B4_C0
2005_06_22_CURU_B4_C1.aif,2005,Sou,CURU,CURU_B4,CURU_B4_C1
2005_06_22_CURU_B4_C2.aif,2005,Sou,CURU,CURU_B4,CURU_B4_C2
2005_06_22_CURU_B4_C3.aif,2005,Sou,CURU,CURU_B4,CURU_B4_C3
2005_06_22_CURU_B4_C4.aif,2005,Sou,CURU,CURU_B4,CURU_B4_C4
2005_06_22_CURU_B4_C5.aif,2005,Sou,CURU,CURU_B4,CURU_B4_C5
2005_06_22_CURU_B4_C6.aif,2005,Sou,CURU,CURU_B4,CURU_B4_C6
2005_06_22_CURU_B4_C7.aif,2005,Sou,CURU,CURU_B4,CURU_B4_C7
2005_06_22_CURU_B4_C8.aif,2005,Sou,CURU,CURU_B4,CURU_B4_C8
2005_06_22_CURU_B4_C9.aif,2005,Sou,CURU,CURU_B4,CURU_B4_C9
2005_06_22_CURU_B5_C0.aif,2005,Sou,CURU,CURU_B5,CURU_B5_C0
2005_06_22_CURU_B5_C1.aif,2005,Sou,CURU,CURU_B5,CURU_B5_C1
2005_06_22_CURU_B5_C2.aif,2005,Sou,CURU,CURU_B5,CURU_B5_C2
2005_06_22_CURU_B5_C3.aif,2005,Sou,CURU,CURU_B5,CURU_B5_C3
2005_06_22_CURU_B5_C4.aif,2005,Sou,CURU,CURU_B5,CURU_B5_C4
2005_06_22_CURU_B5_C5.aif,2005,Sou,CURU,CURU_B5,CURU_B5_C5
2005_06_22_CURU_B5_C6.aif,2005,Sou,CURU,CURU_B5,CURU_B5_C6
2005_06_22_CURU_B5_C7.aif,2005,Sou,CURU,CURU_B5,CURU_B5_C7
2005_06_22_CURU_B5_C8.aif,2005,Sou,CURU,CURU_B5,CURU_B5_C8
2005_06_22_CURU_B5_C9.aif,2005,Sou,CURU,CURU_B5,CURU_B5_C9
2005_06_22_CURU_B6_C0.aif,2005,Sou,CURU,CURU_B6,CURU_B6_C0
2005_06_22_CURU_B6_C1.aif,2005,Sou,CURU,CURU_B6,CURU_B6_C1
2005_06_22_CURU_B6_C2.aif,2005,Sou,CURU,CURU_B6,CURU_B6_C2
2005_06_22_CURU_B6_C3.aif,2005,Sou,CURU,CURU_B6,CURU_B6_C3
2005_06_22_CURU_B6_C4.aif,2005,Sou,CURU,CURU_B6,CURU_B6_C4
2005_06_22_CURU_B6_C5.aif,2005,Sou,CURU,CURU_B6,CURU_B6_C5
2005_06_22_CURU_B6_C6.aif,2005,Sou,CURU,CURU_B6,CURU_B6_C6
2005_06_22_CURU_B6_C7.aif,2005,Sou,CURU,CURU_B6,CURU_B6_C7
2005_06_22_CURU_B6_C8.aif,2005,Sou,CURU,CURU_B6,CURU_B6_C8
2005_06_22_CURU_B6_C9.aif,2005,Sou,CURU,CURU_B6,CURU_B6_C9
2005_06_23_SAPA_B1_C0.aif,2005,Sou,SAPA,SAPA_B1,SAPA_B1_C0
2005_06_23_SAPA_B1_C1.aif,2005,Sou,SAPA,SAPA_B1,SAPA_B1_C1
2005_06_23_SAPA_B1_C2.aif,2005,Sou,SAPA,SAPA_B1,SAPA_B1_C2
2005_06_23_SAPA_B1_C3.aif,2005,Sou,SAPA,SAPA_B1,SAPA_B1_C3
2005_06_23_SAPA_B1_C4.aif,2005,Sou,SAPA,SAPA_B1,SAPA_B1_C4
2005_06_23_SAPA_B1_C5.aif,2005,Sou,SAPA,SAPA_B1,SAPA_B1_C5
2005_06_23_SAPA_B2_C0.aif,2005,Sou,SAPA,SAPA_B2,SAPA_B2_C0
2005_06_23_SAPA_B2_C1.aif,2005,Sou,SAPA,SAPA_B2,SAPA_B2_C1
2005_06_23_SAPA_B2_C2.aif,2005,Sou,SAPA,SAPA_B2,SAPA_B2_C2
2005_06_23_SAPA_B2_C3.aif,2005,Sou,SAPA,SAPA_B2,SAPA_B2_C3
2005_06_23_SAPA_B2_C4.aif,2005,Sou,SAPA,SAPA_B2,SAPA_B2_C4
